species,country,sum_gsv_scaled
Anarchias euryurus,Slovenia,14.08583599755553
Anarchias euryurus,Spain,NA
Anarchias euryurus,Syria,100
Anarchias euryurus,Tunisia,16.212402348424064
Anarchias euryurus,Turkey,0.38586782234465256
Anarchias euryurus,Ukraine,0.9289018879817328
Anarhichas lupus,Albania,6.820846640674619
Anarhichas lupus,Algeria,47.60054198449421
Anarhichas lupus,Bosnia and Herzegovina,5.713003700224021
Anarhichas lupus,Bulgaria,1.079019718885229
Anarhichas lupus,Croatia,2.8246235543562688
Anarhichas lupus,Cyprus,2.2266900103510965
Anarhichas lupus,Egypt,NA
Anarhichas lupus,France,100
Anarhichas lupus,Georgia,4.160200868488618
Anarhichas lupus,Greece,4.285945121405047
Anarhichas lupus,Israel,1.8253041754341381
Anarhichas lupus,Italy,24.03923467889181
Anarhichas lupus,Lebanon,1.600034575708753
Anarhichas lupus,Libya,NA
Anarhichas lupus,Malta,8.3996506973568
Anarhichas lupus,Monaco,NA
Anarhichas lupus,Montenegro,13.47617093589264
Anarhichas lupus,Morocco,20.38502508478984
Anarhichas lupus,Romania,1.183360622228607
Anarhichas lupus,Russia,1.0012073946608833
Anarhichas lupus,Slovenia,NA
Anarhichas lupus,Spain,19.089239570779032
Anarhichas lupus,Syria,2.5136780361652034
Anarhichas lupus,Tunisia,75.2218095751666
Anarhichas lupus,Turkey,2.6387163729776075
Anarhichas lupus,Ukraine,0.6895818736398779
Anguilla anguilla,Albania,13.301758281397365
Anguilla anguilla,Algeria,10.421629928741964
Anguilla anguilla,Bosnia and Herzegovina,24.319873946212432
Anguilla anguilla,Bulgaria,25.858652158792566
Anguilla anguilla,Croatia,49.527440898016685
Anguilla anguilla,Cyprus,1.5796444772576694
Anguilla anguilla,Egypt,2.1105537854369922
Anguilla anguilla,France,49.97963032929565
Anguilla anguilla,Georgia,5.9715584227166545
Anguilla anguilla,Greece,5.559223262567331
Anguilla anguilla,Israel,2.4169403641783305
Anguilla anguilla,Italy,100
Anguilla anguilla,Lebanon,0.28711442190669983
Anguilla anguilla,Libya,NA
Anguilla anguilla,Malta,NA
Anguilla anguilla,Monaco,NA
Anguilla anguilla,Montenegro,32.98420067758355
Anguilla anguilla,Morocco,16.253116090662985
Anguilla anguilla,Romania,13.262741166521208
Anguilla anguilla,Russia,57.7090047411284
Anguilla anguilla,Slovenia,20.26695194809259
Anguilla anguilla,Spain,44.32782139758932
Anguilla anguilla,Syria,0.6957557727882462
Anguilla anguilla,Tunisia,6.569024411524314
Anguilla anguilla,Turkey,9.948456972543534
Anguilla anguilla,Ukraine,55.4532662042096
Anguilla japonica,Albania,NA
Anguilla japonica,Algeria,NA
Anguilla japonica,Bosnia and Herzegovina,NA
Anguilla japonica,Bulgaria,NA
Anguilla japonica,Croatia,1.310348532676042
Anguilla japonica,Cyprus,NA
Anguilla japonica,Egypt,0.8063884479094776
Anguilla japonica,France,1.0136626325206133
Anguilla japonica,Georgia,NA
Anguilla japonica,Greece,NA
Anguilla japonica,Israel,0.7016059474550385
Anguilla japonica,Italy,0.38730894474297406
Anguilla japonica,Lebanon,6.919662826818339
Anguilla japonica,Libya,11.30141077213637
Anguilla japonica,Malta,17.491142026243516
Anguilla japonica,Monaco,100
Anguilla japonica,Montenegro,NA
Anguilla japonica,Morocco,1.0495902552305991
Anguilla japonica,Romania,NA
Anguilla japonica,Russia,0.0969088531517254
Anguilla japonica,Slovenia,3.373727284482686
Anguilla japonica,Spain,NA
Anguilla japonica,Syria,5.9155232560087745
Anguilla japonica,Tunisia,NA
Anguilla japonica,Turkey,0.08767475572282168
Anguilla japonica,Ukraine,NA
Anthias anthias,Albania,39.949050866097096
Anthias anthias,Algeria,7.658803045039547
Anthias anthias,Bosnia and Herzegovina,NA
Anthias anthias,Bulgaria,6.01907934284394
Anthias anthias,Croatia,NA
Anthias anthias,Cyprus,NA
Anthias anthias,Egypt,9.677052629070197
Anthias anthias,France,NA
Anthias anthias,Georgia,NA
Anthias anthias,Greece,5.1733702402771895
Anthias anthias,Israel,NA
Anthias anthias,Italy,3.6352785173896285
Anthias anthias,Lebanon,NA
Anthias anthias,Libya,25.188917773125745
Anthias anthias,Malta,NA
Anthias anthias,Monaco,NA
Anthias anthias,Montenegro,100
Anthias anthias,Morocco,NA
Anthias anthias,Romania,NA
Anthias anthias,Russia,NA
Anthias anthias,Slovenia,NA
Anthias anthias,Spain,1.2175288883552868
Anthias anthias,Syria,NA
Anthias anthias,Tunisia,NA
Anthias anthias,Turkey,0.6756861993892724
Anthias anthias,Ukraine,1.8573353666223296
Aphaniops dispar,Albania,NA
Aphaniops dispar,Algeria,8.536161912547406
Aphaniops dispar,Bosnia and Herzegovina,NA
Aphaniops dispar,Bulgaria,10.01159770491439
Aphaniops dispar,Croatia,14.10959709749669
Aphaniops dispar,Cyprus,NA
Aphaniops dispar,Egypt,4.0827749981256325
Aphaniops dispar,France,0.5870959745469401
Aphaniops dispar,Georgia,NA
Aphaniops dispar,Greece,NA
Aphaniops dispar,Israel,14.46231165186567
Aphaniops dispar,Italy,0.9143418272281277
Aphaniops dispar,Lebanon,NA
Aphaniops dispar,Libya,100
Aphaniops dispar,Malta,NA
Aphaniops dispar,Monaco,NA
Aphaniops dispar,Montenegro,NA
Aphaniops dispar,Morocco,6.845442670875918
Aphaniops dispar,Romania,NA
Aphaniops dispar,Russia,0.8518325385150736
Aphaniops dispar,Slovenia,NA
Aphaniops dispar,Spain,1.0015780487067072
Aphaniops dispar,Syria,NA
Aphaniops dispar,Tunisia,NA
Aphaniops dispar,Turkey,NA
Aphaniops dispar,Ukraine,NA
Aphanius fasciatus,Albania,57.93539987731292
Aphanius fasciatus,Algeria,12.179253830941263
Aphanius fasciatus,Bosnia and Herzegovina,NA
Aphanius fasciatus,Bulgaria,NA
Aphanius fasciatus,Croatia,7.049680920426465
Aphanius fasciatus,Cyprus,NA
Aphanius fasciatus,Egypt,NA
Aphanius fasciatus,France,NA
Aphanius fasciatus,Georgia,27.171101330745724
Aphanius fasciatus,Greece,6.398154357018498
Aphanius fasciatus,Israel,NA
Aphanius fasciatus,Italy,6.760360538171428
Aphanius fasciatus,Lebanon,NA
Aphanius fasciatus,Libya,76.84435492009875
Aphanius fasciatus,Malta,NA
Aphanius fasciatus,Monaco,NA
Aphanius fasciatus,Montenegro,100
Aphanius fasciatus,Morocco,NA
Aphanius fasciatus,Romania,NA
Aphanius fasciatus,Russia,NA
Aphanius fasciatus,Slovenia,NA
Aphanius fasciatus,Spain,NA
Aphanius fasciatus,Syria,NA
Aphanius fasciatus,Tunisia,16.558512049857026
Aphanius fasciatus,Turkey,0.43203204461331834
Aphanius fasciatus,Ukraine,NA
Aphia minuta,Albania,10.640577824225296
Aphia minuta,Algeria,0.47396298061815145
Aphia minuta,Bosnia and Herzegovina,2.069603782969108
Aphia minuta,Bulgaria,0.5691249966320298
Aphia minuta,Croatia,NA
Aphia minuta,Cyprus,2.3649965331957534
Aphia minuta,Egypt,NA
Aphia minuta,France,0.27869891144511794
Aphia minuta,Georgia,2.0092724929820163
Aphia minuta,Greece,NA
Aphia minuta,Israel,NA
Aphia minuta,Italy,100
Aphia minuta,Lebanon,NA
Aphia minuta,Libya,5.681360014548333
Aphia minuta,Malta,7.275219272134109
Aphia minuta,Monaco,NA
Aphia minuta,Montenegro,NA
Aphia minuta,Morocco,0.6160127252634146
Aphia minuta,Romania,0.5386871313247824
Aphia minuta,Russia,0.7989101957080122
Aphia minuta,Slovenia,NA
Aphia minuta,Spain,97.60402106380374
Aphia minuta,Syria,2.6852528178702015
Aphia minuta,Tunisia,NA
Aphia minuta,Turkey,NA
Aphia minuta,Ukraine,1.7366494094989935
Apletodon dentatus,Albania,NA
Apletodon dentatus,Algeria,NA
Apletodon dentatus,Bosnia and Herzegovina,NA
Apletodon dentatus,Bulgaria,38.224980881508095
Apletodon dentatus,Croatia,98.42994588551286
Apletodon dentatus,Cyprus,NA
Apletodon dentatus,Egypt,NA
Apletodon dentatus,France,NA
Apletodon dentatus,Georgia,NA
Apletodon dentatus,Greece,41.378570748133555
Apletodon dentatus,Israel,NA
Apletodon dentatus,Italy,NA
Apletodon dentatus,Lebanon,100
Apletodon dentatus,Libya,NA
Apletodon dentatus,Malta,NA
Apletodon dentatus,Monaco,NA
Apletodon dentatus,Montenegro,NA
Apletodon dentatus,Morocco,NA
Apletodon dentatus,Romania,15.276391883604845
Apletodon dentatus,Russia,NA
Apletodon dentatus,Slovenia,NA
Apletodon dentatus,Spain,4.172357076823512
Apletodon dentatus,Syria,NA
Apletodon dentatus,Tunisia,54.092220901853075
Apletodon dentatus,Turkey,NA
Apletodon dentatus,Ukraine,NA
Apletodon incognitus,Albania,NA
Apletodon incognitus,Algeria,NA
Apletodon incognitus,Bosnia and Herzegovina,NA
Apletodon incognitus,Bulgaria,8.209368516486334
Apletodon incognitus,Croatia,NA
Apletodon incognitus,Cyprus,NA
Apletodon incognitus,Egypt,3.0194204970940715
Apletodon incognitus,France,0.513704009570536
Apletodon incognitus,Georgia,30.117430685937414
Apletodon incognitus,Greece,NA
Apletodon incognitus,Israel,NA
Apletodon incognitus,Italy,NA
Apletodon incognitus,Lebanon,NA
Apletodon incognitus,Libya,NA
Apletodon incognitus,Malta,100
Apletodon incognitus,Monaco,NA
Apletodon incognitus,Montenegro,NA
Apletodon incognitus,Morocco,NA
Apletodon incognitus,Romania,NA
Apletodon incognitus,Russia,NA
Apletodon incognitus,Slovenia,NA
Apletodon incognitus,Spain,0.7207279113589837
Apletodon incognitus,Syria,NA
Apletodon incognitus,Tunisia,36.424858514515165
Apletodon incognitus,Turkey,NA
Apletodon incognitus,Ukraine,NA
Apogon imberbis,Albania,14.259155483231774
Apogon imberbis,Algeria,NA
Apogon imberbis,Bosnia and Herzegovina,NA
Apogon imberbis,Bulgaria,3.3151543917650406
Apogon imberbis,Croatia,NA
Apogon imberbis,Cyprus,NA
Apogon imberbis,Egypt,1.2378315469225305
Apogon imberbis,France,1.2860794765566297
Apogon imberbis,Georgia,NA
Apogon imberbis,Greece,4.115937725861681
Apogon imberbis,Israel,NA
Apogon imberbis,Italy,3.850101688562177
Apogon imberbis,Lebanon,NA
Apogon imberbis,Libya,35.525949242715036
Apogon imberbis,Malta,71.3874363176796
Apogon imberbis,Monaco,NA
Apogon imberbis,Montenegro,100
Apogon imberbis,Morocco,NA
Apogon imberbis,Romania,NA
Apogon imberbis,Russia,NA
Apogon imberbis,Slovenia,6.724173702114773
Apogon imberbis,Spain,NA
Apogon imberbis,Syria,9.869158253651221
Apogon imberbis,Tunisia,NA
Apogon imberbis,Turkey,0.23554698433150204
Apogon imberbis,Ukraine,NA
Apogonichthyoides nigripinnis,Albania,NA
Apogonichthyoides nigripinnis,Algeria,NA
Apogonichthyoides nigripinnis,Bosnia and Herzegovina,61.4175998485799
Apogonichthyoides nigripinnis,Bulgaria,19.58765364223631
Apogonichthyoides nigripinnis,Croatia,NA
Apogonichthyoides nigripinnis,Cyprus,56.217448427228604
Apogonichthyoides nigripinnis,Egypt,NA
Apogonichthyoides nigripinnis,France,1.6066450422715415
Apogonichthyoides nigripinnis,Georgia,NA
Apogonichthyoides nigripinnis,Greece,NA
Apogonichthyoides nigripinnis,Israel,15.053114603535764
Apogonichthyoides nigripinnis,Italy,NA
Apogonichthyoides nigripinnis,Lebanon,27.85791840661624
Apogonichthyoides nigripinnis,Libya,94.25934311458263
Apogonichthyoides nigripinnis,Malta,NA
Apogonichthyoides nigripinnis,Monaco,NA
Apogonichthyoides nigripinnis,Montenegro,83.89941279864212
Apogonichthyoides nigripinnis,Morocco,NA
Apogonichthyoides nigripinnis,Romania,4.996356395708379
Apogonichthyoides nigripinnis,Russia,1.7531622749283997
Apogonichthyoides nigripinnis,Slovenia,27.28780022328076
Apogonichthyoides nigripinnis,Spain,0.9840634991633302
Apogonichthyoides nigripinnis,Syria,100
Apogonichthyoides nigripinnis,Tunisia,NA
Apogonichthyoides nigripinnis,Turkey,NA
Apogonichthyoides nigripinnis,Ukraine,NA
Apogonichthyoides pharaonis,Albania,100
Apogonichthyoides pharaonis,Algeria,NA
Apogonichthyoides pharaonis,Bosnia and Herzegovina,NA
Apogonichthyoides pharaonis,Bulgaria,NA
Apogonichthyoides pharaonis,Croatia,NA
Apogonichthyoides pharaonis,Cyprus,43.335221008904426
Apogonichthyoides pharaonis,Egypt,4.496256346190033
Apogonichthyoides pharaonis,France,0.6017404418390604
Apogonichthyoides pharaonis,Georgia,NA
Apogonichthyoides pharaonis,Greece,NA
Apogonichthyoides pharaonis,Israel,6.440836199962257
Apogonichthyoides pharaonis,Italy,NA
Apogonichthyoides pharaonis,Lebanon,NA
Apogonichthyoides pharaonis,Libya,40.91145681486806
Apogonichthyoides pharaonis,Malta,NA
Apogonichthyoides pharaonis,Monaco,NA
Apogonichthyoides pharaonis,Montenegro,NA
Apogonichthyoides pharaonis,Morocco,NA
Apogonichthyoides pharaonis,Romania,NA
Apogonichthyoides pharaonis,Russia,NA
Apogonichthyoides pharaonis,Slovenia,20.422734206268984
Apogonichthyoides pharaonis,Spain,0.9595364948897465
Apogonichthyoides pharaonis,Syria,NA
Apogonichthyoides pharaonis,Tunisia,NA
Apogonichthyoides pharaonis,Turkey,NA
Apogonichthyoides pharaonis,Ukraine,NA
Apogonichthyoides taeniatus,Albania,100
Apogonichthyoides taeniatus,Algeria,NA
Apogonichthyoides taeniatus,Bosnia and Herzegovina,NA
Apogonichthyoides taeniatus,Bulgaria,68.24994515287757
Apogonichthyoides taeniatus,Croatia,NA
Apogonichthyoides taeniatus,Cyprus,NA
Apogonichthyoides taeniatus,Egypt,NA
Apogonichthyoides taeniatus,France,1.544543197100467
Apogonichthyoides taeniatus,Georgia,67.25716166402282
Apogonichthyoides taeniatus,Greece,15.982894749647167
Apogonichthyoides taeniatus,Israel,NA
Apogonichthyoides taeniatus,Italy,NA
Apogonichthyoides taeniatus,Lebanon,NA
Apogonichthyoides taeniatus,Libya,NA
Apogonichthyoides taeniatus,Malta,NA
Apogonichthyoides taeniatus,Monaco,NA
Apogonichthyoides taeniatus,Montenegro,NA
Apogonichthyoides taeniatus,Morocco,NA
Apogonichthyoides taeniatus,Romania,27.111301846051404
Apogonichthyoides taeniatus,Russia,2.2278711111414378
Apogonichthyoides taeniatus,Slovenia,NA
Apogonichthyoides taeniatus,Spain,NA
Apogonichthyoides taeniatus,Syria,60.421801848432864
Apogonichthyoides taeniatus,Tunisia,56.15785837320727
Apogonichthyoides taeniatus,Turkey,NA
Apogonichthyoides taeniatus,Ukraine,7.070001016710919
Apterichtus anguiformis,Albania,NA
Apterichtus anguiformis,Algeria,0.5190327958458791
Apterichtus anguiformis,Bosnia and Herzegovina,NA
Apterichtus anguiformis,Bulgaria,0.9608697376863281
Apterichtus anguiformis,Croatia,NA
Apterichtus anguiformis,Cyprus,NA
Apterichtus anguiformis,Egypt,NA
Apterichtus anguiformis,France,NA
Apterichtus anguiformis,Georgia,2.223890159442183
Apterichtus anguiformis,Greece,0.45086627038614274
Apterichtus anguiformis,Israel,NA
Apterichtus anguiformis,Italy,NA
Apterichtus anguiformis,Lebanon,NA
Apterichtus anguiformis,Libya,5.985781323109322
Apterichtus anguiformis,Malta,NA
Apterichtus anguiformis,Monaco,100
Apterichtus anguiformis,Montenegro,NA
Apterichtus anguiformis,Morocco,NA
Apterichtus anguiformis,Romania,0.303177518345655
Apterichtus anguiformis,Russia,NA
Apterichtus anguiformis,Slovenia,1.8642313209996157
Apterichtus anguiformis,Spain,0.15404126904139723
Apterichtus anguiformis,Syria,2.630074615535391
Apterichtus anguiformis,Tunisia,1.691398448753175
Apterichtus anguiformis,Turkey,0.14383075120398442
Apterichtus anguiformis,Ukraine,NA
Apterichtus caecus,Albania,100
Apterichtus caecus,Algeria,10.1222459964532
Apterichtus caecus,Bosnia and Herzegovina,NA
Apterichtus caecus,Bulgaria,13.026772129059191
Apterichtus caecus,Croatia,NA
Apterichtus caecus,Cyprus,85.74244545691708
Apterichtus caecus,Egypt,NA
Apterichtus caecus,France,NA
Apterichtus caecus,Georgia,50.519272677585214
Apterichtus caecus,Greece,NA
Apterichtus caecus,Israel,NA
Apterichtus caecus,Italy,1.0763123956485032
Apterichtus caecus,Lebanon,NA
Apterichtus caecus,Libya,37.66324371401109
Apterichtus caecus,Malta,NA
Apterichtus caecus,Monaco,NA
Apterichtus caecus,Montenegro,NA
Apterichtus caecus,Morocco,NA
Apterichtus caecus,Romania,NA
Apterichtus caecus,Russia,1.0866712501289444
Apterichtus caecus,Slovenia,NA
Apterichtus caecus,Spain,3.123413750996585
Apterichtus caecus,Syria,NA
Apterichtus caecus,Tunisia,55.51363105243724
Apterichtus caecus,Turkey,0.8573532431823229
Apterichtus caecus,Ukraine,5.110044406261228
Arctozenus risso,Albania,NA
Arctozenus risso,Algeria,4.895771219613412
Arctozenus risso,Bosnia and Herzegovina,34.67534524475304
Arctozenus risso,Bulgaria,18.1427965940815
Arctozenus risso,Croatia,NA
Arctozenus risso,Cyprus,32.55151951406119
Arctozenus risso,Egypt,NA
Arctozenus risso,France,0.35748159588103195
Arctozenus risso,Georgia,31.444551126721006
Arctozenus risso,Greece,NA
Arctozenus risso,Israel,12.691125585079549
Arctozenus risso,Italy,0.4911567752278516
Arctozenus risso,Lebanon,NA
Arctozenus risso,Libya,NA
Arctozenus risso,Malta,100
Arctozenus risso,Monaco,NA
Arctozenus risso,Montenegro,NA
Arctozenus risso,Morocco,NA
Arctozenus risso,Romania,NA
Arctozenus risso,Russia,NA
Arctozenus risso,Slovenia,NA
Arctozenus risso,Spain,2.193056986000304
Arctozenus risso,Syria,NA
Arctozenus risso,Tunisia,24.50069117747891
Arctozenus risso,Turkey,NA
Arctozenus risso,Ukraine,NA
Argentina sphyraena,Albania,NA
Argentina sphyraena,Algeria,NA
Argentina sphyraena,Bosnia and Herzegovina,NA
Argentina sphyraena,Bulgaria,99.35632903049864
Argentina sphyraena,Croatia,NA
Argentina sphyraena,Cyprus,77.17545075703183
Argentina sphyraena,Egypt,5.700521776401602
Argentina sphyraena,France,NA
Argentina sphyraena,Georgia,NA
Argentina sphyraena,Greece,NA
Argentina sphyraena,Israel,NA
Argentina sphyraena,Italy,3.1826104515909552
Argentina sphyraena,Lebanon,74.47981386156567
Argentina sphyraena,Libya,NA
Argentina sphyraena,Malta,NA
Argentina sphyraena,Monaco,NA
Argentina sphyraena,Montenegro,NA
Argentina sphyraena,Morocco,NA
Argentina sphyraena,Romania,NA
Argentina sphyraena,Russia,3.0936621569884464
Argentina sphyraena,Slovenia,NA
Argentina sphyraena,Spain,100
Argentina sphyraena,Syria,NA
Argentina sphyraena,Tunisia,97.10057013626069
Argentina sphyraena,Turkey,1.7145149573638687
Argentina sphyraena,Ukraine,7.954182121484855
Argyropelecus hemigymnus,Albania,NA
Argyropelecus hemigymnus,Algeria,3.0122075183988235
Argyropelecus hemigymnus,Bosnia and Herzegovina,5.586548520386889
Argyropelecus hemigymnus,Bulgaria,0.7580150682379254
Argyropelecus hemigymnus,Croatia,NA
Argyropelecus hemigymnus,Cyprus,3.5022975211622662
Argyropelecus hemigymnus,Egypt,NA
Argyropelecus hemigymnus,France,NA
Argyropelecus hemigymnus,Georgia,3.233084804108757
Argyropelecus hemigymnus,Greece,0.4313345638519502
Argyropelecus hemigymnus,Israel,NA
Argyropelecus hemigymnus,Italy,1.9532876374487158
Argyropelecus hemigymnus,Lebanon,2.6754279780853283
Argyropelecus hemigymnus,Libya,NA
Argyropelecus hemigymnus,Malta,9.69422924292218
Argyropelecus hemigymnus,Monaco,100
Argyropelecus hemigymnus,Montenegro,NA
Argyropelecus hemigymnus,Morocco,NA
Argyropelecus hemigymnus,Romania,0.3792511719688128
Argyropelecus hemigymnus,Russia,NA
Argyropelecus hemigymnus,Slovenia,NA
Argyropelecus hemigymnus,Spain,NA
Argyropelecus hemigymnus,Syria,3.5215287447512877
Argyropelecus hemigymnus,Tunisia,2.324903182068596
Argyropelecus hemigymnus,Turkey,0.5485092948648336
Argyropelecus hemigymnus,Ukraine,0.20556100573349378
Argyropelecus olfersii,Albania,NA
Argyropelecus olfersii,Algeria,NA
Argyropelecus olfersii,Bosnia and Herzegovina,54.04080344789159
Argyropelecus olfersii,Bulgaria,NA
Argyropelecus olfersii,Croatia,NA
Argyropelecus olfersii,Cyprus,57.83457128826902
Argyropelecus olfersii,Egypt,8.59970065662151
Argyropelecus olfersii,France,1.1938453102192221
Argyropelecus olfersii,Georgia,79.32768304469946
Argyropelecus olfersii,Greece,NA
Argyropelecus olfersii,Israel,11.990997621891267
Argyropelecus olfersii,Italy,NA
Argyropelecus olfersii,Lebanon,60.29128498753171
Argyropelecus olfersii,Libya,100
Argyropelecus olfersii,Malta,NA
Argyropelecus olfersii,Monaco,NA
Argyropelecus olfersii,Montenegro,NA
Argyropelecus olfersii,Morocco,31.41415312696566
Argyropelecus olfersii,Romania,NA
Argyropelecus olfersii,Russia,2.8523397243176976
Argyropelecus olfersii,Slovenia,NA
Argyropelecus olfersii,Spain,NA
Argyropelecus olfersii,Syria,NA
Argyropelecus olfersii,Tunisia,46.36855830585176
Argyropelecus olfersii,Turkey,NA
Argyropelecus olfersii,Ukraine,17.775932719931482
Argyrosomus regius,Albania,NA
Argyrosomus regius,Algeria,27.835665439327784
Argyrosomus regius,Bosnia and Herzegovina,1.3007668913942332
Argyrosomus regius,Bulgaria,NA
Argyrosomus regius,Croatia,41.70535458259911
Argyrosomus regius,Cyprus,NA
Argyrosomus regius,Egypt,46.8303584885152
Argyrosomus regius,France,100
Argyrosomus regius,Georgia,1.1342530675278
Argyrosomus regius,Greece,20.501536581657085
Argyrosomus regius,Israel,1.2728475125381644
Argyrosomus regius,Italy,6.542969088483584
Argyrosomus regius,Lebanon,1.1848609482430166
Argyrosomus regius,Libya,NA
Argyrosomus regius,Malta,69.28172512504943
Argyrosomus regius,Monaco,NA
Argyrosomus regius,Montenegro,3.018349575489677
Argyrosomus regius,Morocco,51.023610248588035
Argyrosomus regius,Romania,0.29568689257542663
Argyrosomus regius,Russia,0.2021433251861628
Argyrosomus regius,Slovenia,1.161037284722846
